memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
,<title>Acer Aspire F5-573G-5375 LIN NX.GD9EU.007 Notebook Árak - Acer Aspire F5-573G-5375 LIN NX.GD9EU.007 Laptop Akció</title>,4 GB,2.5 GHz,,"
          221 682 Ft
        ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-5375-lin-nx-gd9eu-007-p350977591/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 DI3567A2-7200-4GH50D4BK Notebook Árak - Dell Inspiron 3567 DI3567A2-7200-4GH50D4BK Laptop Akció</title>,2 GB,2.5 GHz,,"
          174 585 Ft
        ",Linux,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567a2-7200-4gh50d4bk-p355968009/,Radeon R5 M430,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 242779 Notebook Árak - Dell Inspiron 3567 242779 Laptop Akció</title>,,2 GHz,,"
          179 900 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-242779-p389350089/,Radeon R5 M430,4 GB,Dedikált,6006U,2400 MHz,"15,6"""
,<title>Dell Inspiron 3567 229015 Notebook Árak - Dell Inspiron 3567 229015 Laptop Akció</title>,2 GB,2 GHz,,"
          169 000 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-229015-p369925411/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>Dell Inspiron 3567 242777 Notebook Árak - Dell Inspiron 3567 242777 Laptop Akció</title>,2 GB,2 GHz,,"
          156 790 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-242777-p389350081/,Radeon R5 M430,4 GB,Dedikált,6006U,2400 MHz,"15,6"""
,<title>Dell Vostro 5568 244387 Notebook Árak - Dell Vostro 5568 244387 Laptop Akció</title>,,2.5 GHz,,"
          261 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5568-244387-p393365227/,GeForce 940MX,8 GB,Dedikált,7200U,,"15.6"""
,<title>ASUS X751NV-TY015T Notebook Árak - ASUS X751NV-TY015T Laptop Akció</title>,,1.10 GHz,,"
          156 790 Ft-tól
      ",Windows 10 Home,Intel Pentium,DDR3,1600 x 900,https://www.arukereso.hu/notebook-c3100/asus/x751nv-ty015t-p382399667/,GeForce 920MX,4 GB,Dedikált,N4200,1600 MHz,"17.3"""
8 GB,<title>ASUS X540LJ-XX583T Notebook Árak - ASUS X540LJ-XX583T Laptop Akció</title>,2 GB,2 GHz,1,"
          146 990 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x540lj-xx583t-p344850632/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Acer Aspire E5-774G-52J2 LIN NX.GEDEU.026 Notebook Árak - Acer Aspire E5-774G-52J2 LIN NX.GEDEU.026 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          209 990 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-774g-52j2-lin-nx-gedeu-026-p372602735/,Nvidia GeForce GTX 950M,4 GB,Dedikált,7200U,2133 MHz,"17.3"""
,<title>Lenovo IdeaPad 110 80UD00K9HV Notebook Árak - Lenovo IdeaPad 110 80UD00K9HV Laptop Akció</title>,2 GB,2 GHz,,"
          134 999 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-110-80ud00k9hv-p357218303/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5559 DI5559A2-6200-8GH1TD4BG-11 Notebook Árak - Dell Inspiron 5559 DI5559A2-6200-8GH1TD4BG-11 Laptop Akció</title>,2 GB,2.3 GHz,,"
          190 910 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-di5559a2-6200-8gh1td4bg-11-p332411005/,AMD Radeon R5 M335,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>HP Pavilion x360 14-ba010nc 1VB24EA Notebook Árak - HP Pavilion x360 14-ba010nc 1VB24EA Laptop Akció</title>,2 GB,2.5 GHz,,"
          268 990 Ft-tól
      ",Windows 10 Home,Intel Core i5,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-x360-14-ba010nc-1vb24ea-p376538235/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"14"""
,<title>Lenovo IdeaPad 310 80TV010GHV Notebook Árak - Lenovo IdeaPad 310 80TV010GHV Laptop Akció</title>,2 GB,2.5 GHz,,"
          219 688 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-310-80tv010ghv-p359310015/,Nvidia GeForce 920MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5570 242798 Notebook Árak - Dell Inspiron 5570 242798 Laptop Akció</title>,,1.8 GHz,,"
          284 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-242798-p392227147/,Radeon 530,8 GB,Dedikált,8550U,2400 MHz,"15.6"""
,<title>HP 15-ay104nh Y7Z12EA Notebook Árak - HP 15-ay104nh Y7Z12EA Laptop Akció</title>,2 GB,2.7 GHz,,"
          224 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ay104nh-y7z12ea-p349265935/,AMD Radeon R7 M440,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>ASUS ROG G551VW-FW074T Notebook Árak - ASUS ROG G551VW-FW074T Laptop Akció</title>,2 GB,2.3 GHz,2,"
          294 990 Ft
        ",Windows 10 Home,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/rog-g551vw-fw074t-p336666416/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6300HQ,1600 MHz,"15.6"""
,<title>Acer Aspire 7 A715-71G-5941 NX.GP9EU.007 Notebook Árak - Acer Aspire 7 A715-71G-5941 NX.GP9EU.007 Laptop Akció</title>,,2.8 GHz,2,"
          259 900 Ft-tól
      ",Endless OS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-7-a715-71g-5941-nx-gp9eu-007-p393815609/,GTX 1050Ti,8 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
,<title>Lenovo IdeaPad 110 80UD00KBHV Notebook Árak - Lenovo IdeaPad 110 80UD00KBHV Laptop Akció</title>,2 GB,2 GHz,,"
          129 999 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-110-80ud00kbhv-p357336839/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>ASUS VivoBook Max X541UV-GQ1481T Notebook Árak - ASUS VivoBook Max X541UV-GQ1481T Laptop Akció</title>,2 GB,2.00 GHz,1,"
          155 190 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uv-gq1481t-p396120079/,GeForce 920MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 INSP3567-17 Notebook Árak - Dell Inspiron 3567 INSP3567-17 Laptop Akció</title>,,2 GHz,,"
          159 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-insp3567-17-p389802129/,Radeon R5 M430,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 DI5567A4-7500-8GH1TD3FG Notebook Árak - Dell Inspiron 5567 DI5567A4-7500-8GH1TD3FG Laptop Akció</title>,4 GB,2.7 GHz,,"
          233 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a4-7500-8gh1td3fg-p353367605/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>Acer Aspire E5-773G-50L8 LIN NX.G2CEU.005 Notebook Árak - Acer Aspire E5-773G-50L8 LIN NX.G2CEU.005 Laptop Akció</title>,4 GB,2.3 GHz,,"
          204 242 Ft
        ",Linux,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-773g-50l8-lin-nx-g2ceu-005-p366202105/,Nvidia GeForce 940M,4 GB,Dedikált,6200U,1600 MHz,"17.3"""
8 GB,<title>HP 250 G6 2EV93ES Notebook Árak - HP 250 G6 2EV93ES Laptop Akció</title>,2 GB,2 GHz,1,"
          159 900 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/250-g6-2ev93es-p381515703/,Radeon 520,8 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Acer Aspire 5 A515-51G-3161 LIN NX.GPDEU.009 Notebook Árak - Acer Aspire 5 A515-51G-3161 LIN NX.GPDEU.009 Laptop Akció</title>,,2 GHz,,"
          179 900 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-3161-lin-nx-gpdeu-009-p383090083/,GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Vostro 3568 244427 Notebook Árak - Dell Vostro 3568 244427 Laptop Akció</title>,,2.7 GHz,,"
          252 900 Ft
        ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-244427-p393466023/,Radeon R5 M420,8 GB,Dedikált,7500U,,"15.6"""
,<title>Dell Inspiron 5570 INSP5570-8 Notebook Árak - Dell Inspiron 5570 INSP5570-8 Laptop Akció</title>,,1.8 GHz,,"
          287 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-insp5570-8-p389576939/,Radeon 530,8 GB,Dedikált,8550U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 238528 Notebook Árak - Dell Inspiron 5567 238528 Laptop Akció</title>,,2 GHz,,"
          209 900 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-238528-p383552611/,Radeon R7 M440,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>Dell Inspiron 3567 225368 Notebook Árak - Dell Inspiron 3567 225368 Laptop Akció</title>,2 GB,2 GHz,,"
          149 900 Ft-tól
      ",Linux,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-225368-p357347373/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>HP Pavilion 15-ab108nh V2G49EA Notebook Árak - HP Pavilion 15-ab108nh V2G49EA Laptop Akció</title>,2 GB,2 GHz,,"
          171 550 Ft-tól
      ",Operációs rendszer nélkül,AMD A-sorozat,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-15-ab108nh-v2g49ea-p329010489/,AMD Radeon R7 M360,4 GB,Dedikált,A10-8780P,1600 MHz,"15.6"""
8 GB,<title>ASUS X540LJ-XX609D Notebook Árak - ASUS X540LJ-XX609D Laptop Akció</title>,1 GB,2 GHz,1,"
          134 899 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x540lj-xx609d-p343327042/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Acer Aspire E5-575G-33ZV LIN NX.GDVEU.012 Notebook Árak - Acer Aspire E5-575G-33ZV LIN NX.GDVEU.012 Laptop Akció</title>,2 GB,2 GHz,2,"
          145 911 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-33zv-lin-nx-gdveu-012-p361316769/,Nvidia GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5570 5570FI5WC1 Notebook Árak - Dell Inspiron 5570 5570FI5WC1 Laptop Akció</title>,,1.6 GHz,,"
          259 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-5570fi5wc1-p394325173/,Radeon 530,8 GB,Dedikált,8250U,2400 MHz,"15.6"""
,<title>MSI GL62M 7RDX-2410CZ Notebook Árak - MSI GL62M 7RDX-2410CZ Laptop Akció</title>,,2.5 GHz,,"
          299 990 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/msi/gl62m-7rdx-2410cz-p395048903/,,8 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
32 GB,<title>Dell Inspiron 5567 223750 Notebook Árak - Dell Inspiron 5567 223750 Laptop Akció</title>,4 GB,2.7 GHz,2,"
          257 000 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223750-p353924321/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5559 INSP5559-19 Notebook Árak - Dell Inspiron 5559 INSP5559-19 Laptop Akció</title>,2 GB,2.3 GHz,,"
          171 550 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-insp5559-19-p336377034/,AMD Radeon R5 M335,4 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>ASUS VivoBook Max X541UV-GQ1480 Notebook Árak - ASUS VivoBook Max X541UV-GQ1480 Laptop Akció</title>,,2 GHz,1,"
          128 753 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uv-gq1480-p396966557/,GeForce 920MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
12 GB,<title>ASUS VivoBook X556UQ-XO198D Notebook Árak - ASUS VivoBook X556UQ-XO198D Laptop Akció</title>,2 GB,2.3 GHz,1,"
          178 290 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-xo198d-p343765048/,Nvidia GeForce 940MX,4 GB,Dedikált,6200U,2133 MHz,"15.6"""
12 GB,<title>ASUS K501UB-DM116T Notebook Árak - ASUS K501UB-DM116T Laptop Akció</title>,2 GB,2.3 GHz,1,"
          209 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/k501ub-dm116t-p344988842/,Nvidia GeForce 940M,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>ASUS X756UQ-T4042D Notebook Árak - ASUS X756UQ-T4042D Laptop Akció</title>,2 GB,2.3 GHz,,"
          186 416 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1600 x 900,https://www.arukereso.hu/notebook-c3100/asus/x756uq-t4042d-p344892398/,Nvidia GeForce 940MX,4 GB,Dedikált,6100U,2133 MHz,"17.3"""
,<title>Dell Inspiron 5570 INSP5570-3 Notebook Árak - Dell Inspiron 5570 INSP5570-3 Laptop Akció</title>,,1.6 GHz,,"
          249 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-insp5570-3-p390325777/,Radeon 530,8 GB,Dedikált,8250U,2400 MHz,"15.6"""
32 GB,<title>Dell Inspiron 5567 223606 Notebook Árak - Dell Inspiron 5567 223606 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          199 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223606-p353922281/,Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
8 GB,<title>Lenovo IdeaPad 100 80QQ018XHV Notebook Árak - Lenovo IdeaPad 100 80QQ018XHV Laptop Akció</title>,2 GB,2 GHz,1,"
          149 900 Ft
        ",Windows 10 Home,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-100-80qq018xhv-p348694924/,Nvidia GeForce 920MX,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 7559 DI7559N4-6300-8GHH1TDFBK-11 Notebook Árak - Dell Inspiron 7559 DI7559N4-6300-8GHH1TDFBK-11 Laptop Akció</title>,4 GB,2.3 GHz,2,"
          249 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-di7559n4-6300-8ghh1tdfbk-11-p327920957/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6300HQ,1600 MHz,"15.6"""
32 GB,<title>Acer Aspire E5-575G-34PX LIN NX.GL9EU.011 Notebook Árak - Acer Aspire E5-575G-34PX LIN NX.GL9EU.011 Laptop Akció</title>,2 GB,2 GHz,2,"
          139 900 Ft-tól
      ",Linux,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-34px-lin-nx-gl9eu-011-p356937049/,Nvidia GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15,6"""
32 GB,<title>Dell Inspiron 5567 223601 Notebook Árak - Dell Inspiron 5567 223601 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          199 543 Ft
        ",Linux,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223601-p353922269/,Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Lenovo IdeaPad 510 80SV00U1HV Notebook Árak - Lenovo IdeaPad 510 80SV00U1HV Laptop Akció</title>,4 GB,2.7 GHz,,"
          216 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-510-80sv00u1hv-p366334677/,Nvidia GeForce 940MX,4 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>Acer Spin 5 SP513-51-37KZ W10 NX.GK4EU.012 Notebook Árak - Acer Spin 5 SP513-51-37KZ W10 NX.GK4EU.012 Laptop Akció</title>,,2.4 GHz,1,"
          249 900 Ft
        ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/spin-5-sp513-51-37kz-w10-nx-gk4eu-012-p368404599/,Intel HD 620,8 GB,Dedikált,7100U,2133 MHz,"13.3"""
,<title>Dell Inspiron 5567 183C5567I5W7BLACK Notebook Árak - Dell Inspiron 5567 183C5567I5W7BLACK Laptop Akció</title>,2 GB,2.5 GHz,,"
          238 582 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-183c5567i5w7black-p389817285/,Radeon R7 M445,8 GB,Dedikált,7200U,,"15.6"""
,<title>Dell Vostro 5568 226010 Notebook Árak - Dell Vostro 5568 226010 Laptop Akció</title>,2 GB,2.5 GHz,,"
          259 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5568-226010-p358837735/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Vostro 3568 N034VN3568EMEA01U Notebook Árak - Dell Vostro 3568 N034VN3568EMEA01U Laptop Akció</title>,,2.5 GHz,,"
          179 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-n034vn3568emea01u-p396807211/,Radeon R5 M420,4 GB,Dedikált,7200U,,"15.6"""
,<title>Dell Inspiron 5567 238324 Notebook Árak - Dell Inspiron 5567 238324 Laptop Akció</title>,4 GB,2.50 GHz,2,"
          239 870 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-238324-p382233695/,Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15,6"""
,<title>Acer Aspire E5-575G-54NA LIN NX.GDVEU.007 Notebook Árak - Acer Aspire E5-575G-54NA LIN NX.GDVEU.007 Laptop Akció</title>,2 GB,2.5 GHz,,"
          173 550 Ft
        ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-54na-lin-nx-gdveu-007-p349375681/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
4 GB,<title>Lenovo IdeaPad 110 80TJ007HHV Notebook Árak - Lenovo IdeaPad 110 80TJ007HHV Laptop Akció</title>,2 GB,2 GHz,Nincs,"
          108 329 Ft
        ",Operációs rendszer nélkül,AMD A-sorozat,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-110-80tj007hhv-p343414432/,AMD Radeon R5 M430,4 GB,Dedikált,A6-7310,1600 MHz,"15.6"""
,<title>HP Pavilion 15-ab222nh V2G61EA Notebook Árak - HP Pavilion 15-ab222nh V2G61EA Laptop Akció</title>,4 GB,2.4 GHz,,"
          219 999 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-15-ab222nh-v2g61ea-p329009087/,Nvidia GeForce 940M,4 GB,Dedikált,5500U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 7559 INSP7559-1 Notebook Árak - Dell Inspiron 7559 INSP7559-1 Laptop Akció</title>,4 GB,2.3 GHz,2,"
          264 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-insp7559-1-p330223477/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6300HQ,1600 MHz,"15.6"""
,<title>Dell Inspiron 3567 DI3567-I36006-A24GH1TUDF4BK Notebook Árak - Dell Inspiron 3567 DI3567-I36006-A24GH1TUDF4BK Laptop Akció</title>,,2 GHz,,"
          135 475 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567-i36006-a24gh1tudf4bk-p387886081/,Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Acer Aspire E5-523G-266E LIN NX.GDLEU.016 Notebook Árak - Acer Aspire E5-523G-266E LIN NX.GDLEU.016 Laptop Akció</title>,2 GB,2 GHz,,"
          119 705 Ft
        ",Linux,AMD E-sorozat,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-523g-266e-lin-nx-gdleu-016-p372908961/,AMD Radeon R5 M430,4 GB,Dedikált,E2-9010,2133 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5558 204382 Notebook Árak - Dell Inspiron 5558 204382 Laptop Akció</title>,2 GB,2 GHz,2,"
          139 900 Ft-tól
      ",Linux,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5558-204382-p315453023/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Lenovo Legion Y520 80WK00LJGE Notebook Árak - Lenovo Legion Y520 80WK00LJGE Laptop Akció</title>,,2.5 GHz,,"
          251 383 Ft
        ",Windows 10 Home,Intel Core i5,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/legion-y520-80wk00ljge-p397854725/,GeForce GTX 1050,8 GB,Dedikált,7300HQ,,"15.6"""
,<title>Acer Aspire 5 A515-51G-33Q0 LIN NX.GPDEU.017 Notebook Árak - Acer Aspire 5 A515-51G-33Q0 LIN NX.GPDEU.017 Laptop Akció</title>,,2 GHz,,"
          143 490 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-33q0-lin-nx-gpdeu-017-p389349179/,GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15,6"""
4 GB,<title>ASUS VivoBook Max X541SC-XO009D Notebook Árak - ASUS VivoBook Max X541SC-XO009D Laptop Akció</title>,2 GB,1.6 GHz,Nincs,"
          112 411 Ft
        ",Operációs rendszer nélkül,Intel Celeron,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541sc-xo009d-p354201691/,Nvidia GeForce 810M,4 GB,Dedikált,N3160,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 7559 206509 Notebook Árak - Dell Inspiron 7559 206509 Laptop Akció</title>,4 GB,2.3 GHz,2,"
          264 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-206509-p313181995/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6300HQ,1600 MHz,"15.6"""
32 GB,<title>Dell Inspiron 5567 223603 Notebook Árak - Dell Inspiron 5567 223603 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          199 543 Ft
        ",Linux,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223603-p353922271/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
16 GB,<title>ASUS VivoBook X556UQ-DM787D Notebook Árak - ASUS VivoBook X556UQ-DM787D Laptop Akció</title>,2 GB,2.4 GHz,1,"
          169 900 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm787d-p352809007/,Nvidia GeForce 940MX,4 GB,Dedikált,7100U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 242776 Notebook Árak - Dell Inspiron 3567 242776 Laptop Akció</title>,,2 GHz,,"
          157 491 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-242776-p389350083/,Radeon R5 M430,4 GB,Dedikált,6006U,2400 MHz,"15,6"""
